age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,age_group
25,blue-collar,single,secondary,no,1857.0,yes,no,cellular,13,jul,195,2,91,10,success,yes,young
33,management,single,tertiary,no,1962.0,no,no,cellular,13,jul,363,1,181,1,failure,yes,first middle
79,retired,divorced,primary,no,2787.0,no,no,telephone,13,jul,617,1,377,1,success,yes,old
24,student,single,secondary,no,1123.0,no,no,cellular,13,jul,475,1,412,1,other,yes,young
27,technician,single,secondary,no,643.0,no,no,cellular,13,jul,317,1,-1,0,unknown,yes,young
36,management,single,secondary,no,62.0,no,no,cellular,13,jul,311,1,91,2,success,yes,first middle
26,blue-collar,single,secondary,no,2007.0,no,no,cellular,13,jul,272,3,182,2,success,yes,young
51,management,married,tertiary,no,3463.0,no,yes,cellular,13,jul,371,2,166,3,other,yes,adult
70,retired,divorced,primary,no,482.0,no,no,telephone,14,jul,413,1,181,3,success,yes,old
23,student,single,secondary,no,1298.0,no,no,cellular,14,jul,603,1,-1,0,unknown,yes,young
86,retired,married,primary,no,1255.0,no,no,telephone,14,jul,247,1,180,3,success,yes,old
27,student,single,secondary,no,132.0,no,no,cellular,14,jul,276,1,-1,0,unknown,yes,young
34,technician,single,tertiary,no,2733.0,no,no,cellular,14,jul,604,1,-1,0,unknown,yes,first middle
35,management,married,secondary,no,724.0,yes,no,cellular,14,jul,287,2,415,1,failure,yes,first middle
28,student,single,secondary,no,205.0,no,no,cellular,14,jul,87,3,184,2,other,yes,young
66,retired,married,secondary,no,154.0,no,no,cellular,15,jul,268,5,181,2,failure,yes,old
30,management,single,tertiary,no,232.0,no,no,cellular,15,jul,219,1,91,1,success,yes,first middle
60,retired,divorced,tertiary,no,979.0,yes,no,cellular,15,jul,346,1,181,4,success,yes,old
68,retired,married,secondary,no,2469.0,yes,no,telephone,15,jul,552,2,-1,0,unknown,yes,old
63,blue-collar,married,secondary,no,180.0,no,no,cellular,15,jul,390,2,182,5,success,yes,old
29,student,single,secondary,no,658.0,no,no,cellular,15,jul,198,2,244,4,other,yes,young
35,services,married,secondary,no,2918.0,no,yes,cellular,16,jul,815,2,407,3,success,yes,first middle
64,retired,married,secondary,no,588.0,no,no,cellular,16,jul,574,1,179,3,success,yes,old
22,student,single,primary,no,423.0,no,no,cellular,16,jul,316,1,179,10,success,yes,young
19,student,single,secondary,no,302.0,no,no,cellular,16,jul,205,1,-1,0,unknown,yes,young
31,management,divorced,tertiary,no,414.0,no,yes,cellular,16,jul,241,1,-1,0,unknown,yes,first middle
48,unemployed,married,secondary,no,817.0,no,no,cellular,16,jul,806,3,183,5,success,yes,second middle
33,technician,married,secondary,no,183.0,no,no,cellular,16,jul,457,2,182,3,other,yes,first middle
34,technician,married,secondary,no,806.0,no,no,cellular,19,jul,253,3,458,1,success,yes,first middle
60,admin.,married,secondary,no,478.0,no,no,cellular,19,jul,173,2,311,8,failure,yes,old
36,management,divorced,tertiary,no,1057.0,no,no,cellular,19,jul,230,2,164,2,failure,yes,first middle
32,entrepreneur,married,tertiary,no,762.0,no,no,cellular,19,jul,187,11,-1,0,unknown,yes,first middle
44,management,single,tertiary,no,1090.0,no,no,cellular,19,jul,204,4,532,2,other,yes,second middle
57,retired,married,secondary,no,3738.0,yes,no,cellular,20,jul,178,2,92,8,failure,yes,adult
29,admin.,single,secondary,no,1277.0,no,no,cellular,20,jul,165,2,481,1,success,yes,young
31,unemployed,divorced,tertiary,no,756.0,no,no,cellular,20,jul,355,2,-1,0,unknown,yes,first middle
54,blue-collar,married,secondary,no,1636.0,no,no,telephone,20,jul,1008,2,-1,0,unknown,yes,adult
49,management,divorced,tertiary,no,300.0,no,no,cellular,21,jul,316,1,-1,0,unknown,yes,second middle
35,admin.,single,secondary,no,321.0,no,no,cellular,21,jul,143,1,412,3,other,yes,first middle
24,admin.,single,secondary,no,1295.0,no,no,cellular,22,jul,355,2,92,1,success,yes,young
43,management,married,tertiary,no,839.0,no,no,cellular,22,jul,942,1,-1,0,unknown,yes,second middle
34,unemployed,single,tertiary,no,1974.0,no,no,cellular,22,jul,355,1,342,3,success,yes,first middle
27,admin.,married,tertiary,no,2855.0,no,no,cellular,22,jul,138,2,178,4,success,yes,young
38,management,married,tertiary,no,536.0,yes,no,cellular,22,jul,248,1,-1,0,unknown,yes,first middle
34,technician,single,secondary,no,1279.0,yes,no,cellular,22,jul,174,2,160,8,other,yes,first middle
93,retired,married,secondary,no,775.0,no,no,cellular,22,jul,860,2,177,7,success,yes,old
36,management,married,tertiary,no,203.0,no,no,cellular,23,jul,608,3,179,2,success,yes,first middle
33,admin.,single,tertiary,no,146.0,no,no,cellular,23,jul,351,3,-1,0,unknown,yes,first middle
36,technician,divorced,secondary,no,1451.0,yes,no,cellular,23,jul,192,4,93,17,other,yes,first middle
30,student,single,tertiary,no,3026.0,no,no,cellular,23,jul,251,1,535,1,failure,yes,first middle
41,technician,single,tertiary,no,431.0,no,no,cellular,23,jul,196,1,88,5,failure,yes,second middle
29,management,single,tertiary,no,985.0,yes,no,cellular,23,jul,396,2,-1,0,unknown,yes,young
82,retired,married,primary,no,243.0,no,no,cellular,26,jul,275,1,180,2,success,yes,old
37,technician,married,secondary,no,1707.0,yes,no,cellular,26,jul,546,2,784,3,failure,yes,first middle
44,self-employed,divorced,secondary,no,8.0,no,no,cellular,26,jul,423,4,-1,0,unknown,yes,second middle
33,management,single,tertiary,no,373.0,no,yes,cellular,27,jul,267,1,180,4,failure,yes,first middle
23,management,single,tertiary,no,1807.0,no,no,cellular,27,jul,606,1,-1,0,unknown,yes,young
45,technician,married,secondary,no,2776.0,yes,no,cellular,27,jul,287,2,181,1,success,yes,second middle
61,retired,married,secondary,no,1058.0,no,no,cellular,27,jul,218,2,91,3,success,yes,old
40,admin.,married,secondary,no,0.0,no,no,cellular,28,jul,496,2,182,11,success,yes,second middle
82,housemaid,divorced,primary,no,1381.0,no,no,cellular,28,jul,844,5,181,4,failure,yes,old
27,technician,single,secondary,no,204.0,no,no,cellular,28,jul,471,2,-1,0,unknown,yes,young
26,technician,married,secondary,no,267.0,yes,no,cellular,28,jul,817,2,-1,0,unknown,yes,young
27,student,single,tertiary,no,311.0,no,no,cellular,28,jul,462,1,148,4,success,yes,young
53,blue-collar,married,primary,no,306.0,no,no,cellular,28,jul,388,3,181,1,success,yes,adult
54,management,married,tertiary,no,752.0,no,no,telephone,29,jul,211,5,491,4,other,yes,adult
64,retired,married,secondary,no,1574.0,no,no,telephone,29,jul,301,3,-1,0,unknown,yes,old
57,technician,married,tertiary,no,1181.0,no,no,cellular,29,jul,169,2,182,2,success,yes,adult
31,management,single,tertiary,no,1761.0,yes,no,telephone,29,jul,332,3,440,3,failure,yes,first middle
35,unemployed,single,tertiary,no,154.0,no,no,cellular,29,jul,200,4,181,2,failure,yes,first middle
61,management,married,secondary,no,264.0,no,no,telephone,29,jul,270,1,178,1,success,yes,old
69,retired,single,tertiary,no,2144.0,no,no,cellular,29,jul,417,1,184,4,success,yes,old
69,technician,married,tertiary,no,482.0,no,no,cellular,29,jul,478,1,267,1,failure,yes,old
34,admin.,married,tertiary,no,0.0,no,no,cellular,30,jul,292,1,183,2,success,yes,first middle
35,technician,single,secondary,no,1227.0,no,no,cellular,30,jul,1005,5,134,10,success,yes,first middle
22,student,single,secondary,no,1232.0,no,no,cellular,30,jul,283,1,430,2,other,yes,young
34,management,single,tertiary,no,275.0,no,no,cellular,2,aug,196,2,455,23,other,yes,first middle
34,management,married,secondary,no,369.0,no,no,cellular,2,aug,868,3,342,4,failure,yes,first middle
55,technician,married,secondary,no,240.0,yes,no,cellular,2,aug,108,3,277,1,success,yes,adult
53,admin.,single,secondary,no,2398.0,yes,no,cellular,2,aug,317,1,180,2,failure,yes,adult
63,management,married,tertiary,no,2785.0,no,no,cellular,2,aug,341,2,392,3,success,yes,old
37,management,single,tertiary,no,62.0,yes,no,cellular,2,aug,428,2,272,8,success,yes,first middle
29,student,single,secondary,no,1377.0,yes,no,cellular,3,aug,248,1,446,2,success,yes,young
29,student,single,tertiary,no,163.0,no,no,cellular,3,aug,249,1,-1,0,unknown,yes,young
38,management,married,tertiary,no,1199.0,no,no,cellular,3,aug,482,1,-1,0,unknown,yes,first middle
62,retired,married,secondary,no,569.0,no,no,cellular,3,aug,187,2,180,6,success,yes,old
34,technician,married,secondary,no,0.0,yes,no,cellular,3,aug,261,1,470,2,failure,yes,first middle
56,services,married,secondary,no,1989.0,no,no,cellular,3,aug,279,4,181,4,success,yes,adult
48,housemaid,single,primary,no,46.0,no,no,cellular,3,aug,113,2,180,1,failure,yes,second middle
42,management,married,tertiary,no,372.0,yes,no,cellular,3,aug,654,2,-1,0,unknown,yes,second middle
68,retired,married,tertiary,no,2812.0,no,no,cellular,3,aug,392,4,181,3,success,yes,old
43,blue-collar,married,primary,no,2952.0,no,no,cellular,3,aug,417,2,95,1,other,yes,second middle
62,retired,married,secondary,no,569.0,no,no,cellular,4,aug,288,1,1,8,success,yes,old
68,retired,married,tertiary,no,2812.0,no,no,cellular,4,aug,651,1,1,7,success,yes,old
38,management,married,tertiary,no,1199.0,no,no,cellular,4,aug,178,1,1,1,success,yes,first middle
63,entrepreneur,married,secondary,no,3904.0,no,no,telephone,4,aug,250,2,187,2,success,yes,old
48,admin.,married,secondary,no,156.0,no,no,cellular,4,aug,291,1,-1,0,unknown,yes,second middle
45,admin.,married,secondary,no,205.0,no,no,cellular,4,aug,180,1,92,3,success,yes,second middle
59,unemployed,married,secondary,no,1625.0,no,no,cellular,4,aug,198,1,180,2,success,yes,adult
35,unemployed,single,tertiary,no,415.0,no,no,cellular,4,aug,462,1,92,4,success,yes,first middle
32,management,married,tertiary,no,1812.0,no,no,cellular,4,aug,296,1,182,4,other,yes,first middle
93,retired,married,secondary,no,775.0,no,no,cellular,4,aug,476,2,13,9,success,yes,old
33,technician,married,secondary,no,180.0,no,no,cellular,4,aug,561,1,435,3,failure,yes,first middle
48,housemaid,single,primary,no,46.0,no,no,cellular,4,aug,118,1,1,3,success,yes,second middle
38,services,married,secondary,no,4017.0,no,no,cellular,4,aug,470,1,96,3,success,yes,first middle
29,management,single,tertiary,no,437.0,no,no,cellular,5,aug,504,1,92,1,success,yes,young
38,technician,married,secondary,no,318.0,no,no,cellular,5,aug,274,1,182,6,success,yes,first middle
41,technician,single,tertiary,no,1646.0,yes,no,cellular,5,aug,172,3,92,8,success,yes,second middle
57,technician,divorced,secondary,no,470.0,no,no,cellular,5,aug,480,3,-1,0,unknown,yes,adult
53,management,married,tertiary,no,3591.0,yes,no,cellular,5,aug,306,2,181,2,other,yes,adult
56,management,divorced,tertiary,no,2037.0,no,no,cellular,5,aug,318,1,91,6,failure,yes,adult
33,technician,single,secondary,no,2979.0,no,no,cellular,5,aug,326,2,437,1,failure,yes,first middle
41,management,married,tertiary,no,1092.0,no,no,cellular,5,aug,736,1,-1,0,unknown,yes,second middle
34,admin.,divorced,secondary,no,661.0,yes,no,cellular,5,aug,245,2,183,10,failure,yes,first middle
29,housemaid,single,tertiary,no,2196.0,no,no,cellular,5,aug,215,1,-1,0,unknown,yes,young
34,management,single,tertiary,no,417.0,yes,no,cellular,5,aug,270,1,174,15,failure,yes,first middle
21,entrepreneur,single,tertiary,no,2077.0,no,no,cellular,5,aug,323,1,-1,0,unknown,yes,young
37,management,married,tertiary,no,2283.0,no,no,cellular,6,aug,303,2,92,4,success,yes,first middle
33,student,married,secondary,no,1536.0,no,no,cellular,6,aug,258,2,178,4,success,yes,first middle
45,management,married,secondary,no,446.0,no,no,cellular,6,aug,304,3,-1,0,unknown,yes,second middle
61,blue-collar,married,primary,no,5.0,no,no,cellular,6,aug,562,2,94,3,success,yes,old
22,student,single,secondary,no,216.0,no,no,cellular,6,aug,178,1,179,2,success,yes,young
37,management,married,secondary,no,565.0,no,no,cellular,6,aug,174,1,93,3,failure,yes,first middle
45,admin.,married,secondary,no,476.0,no,no,cellular,6,aug,356,1,364,1,other,yes,second middle
35,admin.,single,secondary,no,-32.0,no,yes,cellular,6,aug,366,2,178,9,success,yes,first middle
28,blue-collar,single,secondary,no,1348.0,yes,no,cellular,6,aug,221,2,-1,0,unknown,yes,young
31,blue-collar,single,secondary,no,228.0,no,no,cellular,6,aug,744,1,88,4,other,yes,first middle
62,management,married,tertiary,no,1859.0,no,no,telephone,6,aug,245,3,-1,0,unknown,yes,old
47,management,married,tertiary,no,2306.0,no,no,telephone,6,aug,239,4,-1,0,unknown,yes,second middle
57,admin.,married,secondary,no,2038.0,no,no,cellular,9,aug,628,1,182,2,failure,yes,adult
60,technician,married,secondary,no,824.0,yes,no,cellular,9,aug,265,1,181,8,success,yes,old
25,student,single,secondary,no,348.0,no,no,cellular,10,aug,245,1,-1,0,unknown,yes,young
40,blue-collar,married,secondary,no,1515.0,yes,no,cellular,10,aug,503,1,-1,0,unknown,yes,second middle
33,management,married,tertiary,no,1514.0,no,no,cellular,10,aug,447,1,728,2,failure,yes,first middle
53,unemployed,married,secondary,no,94.0,no,no,cellular,10,aug,493,1,181,14,success,yes,adult
30,technician,single,tertiary,no,2325.0,no,no,cellular,10,aug,263,1,127,7,failure,yes,first middle
36,student,single,secondary,no,417.0,no,no,cellular,10,aug,304,1,181,1,success,yes,first middle
56,technician,divorced,secondary,no,3450.0,no,no,cellular,10,aug,507,1,181,2,success,yes,adult
38,entrepreneur,single,secondary,no,2543.0,no,no,cellular,10,aug,223,1,414,4,failure,yes,first middle
29,admin.,single,secondary,no,464.0,no,no,cellular,10,aug,317,2,518,1,failure,yes,young
61,retired,married,secondary,no,1853.0,no,no,telephone,10,aug,520,1,181,2,success,yes,old
62,blue-collar,married,secondary,no,272.0,no,no,cellular,11,aug,146,1,286,2,failure,yes,old
24,student,single,secondary,no,1925.0,no,no,cellular,11,aug,1363,1,-1,0,unknown,yes,young
65,entrepreneur,married,tertiary,no,2331.0,no,no,telephone,11,aug,425,1,183,2,success,yes,old
70,retired,married,primary,no,324.0,no,no,cellular,11,aug,632,1,308,6,other,yes,old
60,technician,married,secondary,no,116.0,no,no,cellular,11,aug,329,2,181,8,success,yes,old
30,student,single,secondary,no,1779.0,no,no,cellular,11,aug,233,1,433,1,success,yes,first middle
51,management,married,tertiary,no,346.0,no,no,cellular,11,aug,237,1,180,6,success,yes,adult
36,self-employed,single,tertiary,no,353.0,no,no,cellular,11,aug,361,2,181,2,success,yes,first middle
58,management,married,secondary,no,2155.0,no,yes,cellular,11,aug,248,2,182,7,success,yes,adult
43,blue-collar,married,secondary,no,413.0,yes,no,cellular,12,aug,235,2,182,4,success,yes,second middle
77,retired,married,primary,no,2590.0,no,no,telephone,12,aug,345,1,178,20,failure,yes,old
34,blue-collar,married,secondary,no,320.0,yes,no,cellular,12,aug,352,1,828,2,failure,yes,first middle
35,blue-collar,married,secondary,no,1454.0,yes,no,cellular,12,aug,323,1,182,4,success,yes,first middle
39,blue-collar,married,secondary,no,1382.0,yes,no,cellular,12,aug,357,1,182,2,success,yes,first middle
35,self-employed,married,tertiary,no,2427.0,no,no,cellular,12,aug,175,3,31,10,success,yes,first middle
41,admin.,married,secondary,no,2498.0,no,no,cellular,12,aug,411,1,-1,0,unknown,yes,second middle
25,student,single,secondary,no,1003.0,no,no,cellular,12,aug,361,1,-1,0,unknown,yes,young
51,blue-collar,married,secondary,no,2007.0,yes,no,cellular,12,aug,1226,3,-1,0,unknown,yes,adult
48,unemployed,married,secondary,no,926.0,no,no,cellular,12,aug,504,2,178,10,success,yes,second middle
26,unemployed,single,secondary,no,632.0,no,no,cellular,12,aug,312,3,181,1,success,yes,young
55,management,married,secondary,no,2206.0,no,no,cellular,12,aug,265,1,91,5,success,yes,adult
49,services,married,primary,no,1830.0,yes,no,cellular,13,aug,261,1,179,1,success,yes,second middle
29,self-employed,single,tertiary,no,814.0,no,no,unknown,13,aug,461,1,-1,0,unknown,yes,young
42,admin.,divorced,secondary,no,2129.0,no,no,cellular,13,aug,633,1,182,2,other,yes,second middle
35,management,married,tertiary,no,2717.0,no,no,cellular,13,aug,394,6,-1,0,unknown,yes,first middle
37,technician,married,tertiary,no,341.0,no,no,cellular,13,aug,287,3,182,3,success,yes,first middle
35,management,divorced,tertiary,no,2885.0,no,no,cellular,13,aug,199,3,43,8,other,yes,first middle
61,retired,married,secondary,no,523.0,no,no,cellular,13,aug,211,3,183,4,success,yes,old
33,technician,married,secondary,no,484.0,yes,no,cellular,16,aug,205,3,182,9,success,yes,first middle
27,blue-collar,single,secondary,no,535.0,no,no,cellular,16,aug,265,3,95,4,success,yes,young
24,student,single,secondary,no,431.0,no,no,cellular,19,aug,418,11,185,5,success,yes,young
57,retired,married,tertiary,no,1269.0,no,no,cellular,31,aug,1120,1,-1,0,unknown,yes,adult
63,admin.,married,secondary,no,0.0,yes,no,cellular,31,aug,253,5,-1,0,unknown,yes,old
61,housemaid,married,primary,no,211.0,no,no,cellular,31,aug,443,2,186,3,failure,yes,old
52,self-employed,married,tertiary,no,4012.0,no,no,cellular,31,aug,634,3,92,5,other,yes,adult
34,admin.,single,tertiary,no,625.0,no,yes,unknown,31,aug,34,1,-1,0,unknown,yes,first middle
28,management,single,tertiary,no,1584.0,yes,no,cellular,1,sep,222,2,-1,0,unknown,yes,young
60,management,married,tertiary,no,315.0,no,no,cellular,1,sep,840,1,183,3,success,yes,old
32,admin.,married,secondary,no,200.0,no,no,cellular,1,sep,729,1,29,3,failure,yes,first middle
34,management,married,tertiary,no,589.0,no,no,cellular,1,sep,300,1,44,3,other,yes,first middle
31,services,single,secondary,no,-205.0,no,no,cellular,1,sep,481,1,579,1,failure,yes,first middle
28,blue-collar,single,secondary,no,-46.0,yes,no,cellular,1,sep,199,1,92,14,success,yes,young
65,retired,married,primary,no,308.0,no,no,cellular,1,sep,400,1,-1,0,unknown,yes,old
37,management,married,tertiary,no,1113.0,no,no,cellular,1,sep,265,2,183,2,success,yes,first middle
35,management,single,tertiary,no,992.0,no,yes,cellular,1,sep,238,1,-1,0,unknown,yes,first middle
33,admin.,single,tertiary,no,272.0,yes,no,cellular,1,sep,293,2,92,3,success,yes,first middle
75,retired,married,primary,no,1413.0,no,no,cellular,1,sep,532,2,188,2,success,yes,old
48,management,single,secondary,no,1819.0,no,no,cellular,2,sep,1440,1,458,1,failure,yes,second middle
33,entrepreneur,single,tertiary,no,1623.0,yes,no,cellular,2,sep,291,3,-1,0,unknown,yes,first middle
38,management,married,tertiary,no,630.0,no,no,cellular,2,sep,362,1,388,3,other,yes,first middle
25,student,single,secondary,no,2975.0,no,no,cellular,2,sep,799,2,-1,0,unknown,yes,young
